Time [s],lsm6dsv16x_acc_x [g],lsm6dsv16x_acc_y [g],lsm6dsv16x_acc_z [g],lsm6dsv16x_gyro_x [dps],lsm6dsv16x_gyro_y [dps],lsm6dsv16x_gyro_z [dps]
57.337657,0.042456,-0.118096,0.991616,0.560000,-5.880000,7.560000
57.337783,0.041968,-0.115168,0.989664,0.420000,-5.880000,7.560000
57.337910,0.043432,-0.115168,0.993568,0.420000,-5.880000,7.560000
57.338037,0.049776,-0.115656,0.992104,0.280000,-6.020000,7.560000
57.338163,0.047336,-0.110776,0.993080,0.280000,-6.020000,7.560000
57.338290,0.042456,-0.112728,0.989176,0.280000,-6.160000,7.700000
57.338417,0.050752,-0.114192,0.991616,0.280000,-6.300000,7.840000
57.338543,0.052704,-0.116144,0.991616,0.140000,-6.300000,7.840000
57.338670,0.046848,-0.119072,0.986736,0.140000,-6.440000,7.980000
57.338797,0.045384,-0.119560,0.988200,0.140000,-6.440000,8.120000
57.338923,0.049776,-0.117120,0.986248,0.140000,-6.440000,8.120000
57.339050,0.050264,-0.118096,0.988200,0.140000,-6.440000,8.260000
57.339177,0.048312,-0.115656,0.985760,0.140000,-6.440000,8.260000
57.339303,0.049776,-0.119560,0.985760,0.140000,-6.580000,8.400000
57.339430,0.052704,-0.119560,0.988688,0.140000,-6.580000,8.400000
57.339557,0.058560,-0.117120,0.987224,0.140000,-6.720000,8.400000
57.339683,0.054168,-0.118096,0.984784,0.000000,-6.720000,8.400000
57.339810,0.047824,-0.115656,0.983320,0.000000,-6.860000,8.540000
57.339937,0.051240,-0.114680,0.982832,-0.140000,-7.000000,8.540000
57.340063,0.051240,-0.115168,0.983320,-0.140000,-7.140000,8.680000
57.340190,0.048312,-0.116632,0.983320,-0.140000,-7.280000,8.820000
57.340317,0.050752,-0.117120,0.976488,-0.140000,-7.280000,8.960000
57.340443,0.048312,-0.121024,0.978928,-0.140000,-7.280000,9.100000
57.340570,0.047336,-0.116632,0.982344,-0.140000,-7.420000,9.240000
57.340697,0.047824,-0.116144,0.981368,-0.140000,-7.420000,9.240000
57.340823,0.043920,-0.122000,0.978440,-0.140000,-7.420000,9.240000
57.340950,0.047336,-0.122976,0.983320,-0.140000,-7.560000,9.240000
57.341076,0.044896,-0.119560,0.990640,-0.140000,-7.560000,9.240000
57.341203,0.041968,-0.117608,0.987712,-0.140000,-7.700000,9.380000
57.341330,0.041480,-0.123952,0.981856,-0.280000,-7.700000,9.380000
57.341456,0.047336,-0.123464,0.988688,-0.280000,-7.700000,9.380000
57.341583,0.050264,-0.121512,0.989664,-0.420000,-7.840000,9.380000
57.341710,0.045384,-0.120048,0.983808,-0.420000,-7.840000,9.520000
57.341836,0.048312,-0.119560,0.988688,-0.560000,-7.840000,9.660000
57.341963,0.047824,-0.124440,0.983808,-0.560000,-7.840000,9.660000
57.342090,0.046848,-0.120048,0.981368,-0.560000,-7.980000,9.800000
57.342216,0.045384,-0.119560,0.988200,-0.560000,-7.980000,9.800000
57.342343,0.042456,-0.123952,0.988688,-0.560000,-8.120000,9.940000
57.342470,0.040016,-0.121024,0.987712,-0.560000,-8.260000,9.940000
57.342596,0.035624,-0.124440,0.987224,-0.560000,-8.260000,9.940000
57.342723,0.033184,-0.122000,0.988200,-0.560000,-8.260000,10.080000
57.342850,0.035624,-0.119560,0.987224,-0.700000,-8.400000,10.220000
57.342976,0.039528,-0.117120,0.987224,-0.700000,-8.400000,10.220000
57.343103,0.041480,-0.117608,0.986736,-0.700000,-8.400000,10.360000
57.343230,0.038552,-0.122488,0.990640,-0.840000,-8.400000,10.500000
57.343356,0.035624,-0.119072,0.994544,-0.840000,-8.400000,10.640000
57.343483,0.032208,-0.120536,0.991128,-0.840000,-8.400000,10.640000
57.343610,0.033184,-0.122000,0.991128,-0.980000,-8.400000,10.640000
57.343736,0.033672,-0.122488,0.992104,-0.980000,-8.540000,10.640000
57.343863,0.030256,-0.118584,0.994544,-0.980000,-8.540000,10.640000
57.343990,0.031232,-0.122488,0.986736,-0.980000,-8.540000,10.500000
57.344116,0.028792,-0.122976,0.986248,-0.980000,-8.540000,10.500000
57.344243,0.025864,-0.112728,0.997472,-0.980000,-8.540000,10.360000
57.344370,0.029280,-0.116632,0.997960,-1.120000,-8.540000,10.360000
57.344496,0.030744,-0.117608,0.994544,-1.120000,-8.540000,10.500000
57.344623,0.027328,-0.117120,0.993568,-1.120000,-8.540000,10.640000
57.344749,0.025864,-0.119072,0.992592,-1.260000,-8.680000,10.920000
57.344876,0.030256,-0.118584,0.995520,-1.260000,-8.680000,11.060000
57.345003,0.028304,-0.117608,0.997472,-1.260000,-8.820000,11.200000
57.345129,0.020984,-0.116632,0.995032,-1.260000,-8.820000,11.200000
57.345256,0.022448,-0.117608,0.992592,-1.260000,-8.820000,11.200000
57.345383,0.020008,-0.119072,0.994056,-1.260000,-8.820000,11.200000
57.345509,0.023424,-0.121512,0.998448,-1.260000,-8.680000,11.060000
57.345636,0.028304,-0.121024,0.997960,-1.260000,-8.540000,10.920000
57.345763,0.023424,-0.116632,0.995520,-1.120000,-8.540000,10.920000
57.345889,0.019032,-0.115656,0.994056,-1.120000,-8.400000,11.060000
57.346016,0.018544,-0.117608,0.988688,-0.980000,-8.400000,11.060000
57.346143,0.020496,-0.114680,0.988688,-0.840000,-8.400000,11.200000
57.346269,0.024888,-0.111752,0.992104,-0.840000,-8.400000,11.200000
57.346396,0.022936,-0.111752,0.991128,-0.840000,-8.400000,11.200000
57.346523,0.023424,-0.115168,0.990640,-0.980000,-8.260000,11.200000
57.346649,0.026840,-0.114192,0.993080,-1.120000,-8.260000,11.200000
57.346776,0.025864,-0.114680,0.993568,-1.400000,-8.120000,11.200000
57.346903,0.022448,-0.118584,0.997960,-1.540000,-7.980000,11.200000
57.347029,0.021472,-0.112240,0.998936,-1.540000,-7.840000,11.200000
57.347156,0.021472,-0.110288,0.991128,-1.540000,-7.840000,11.200000
57.347283,0.021960,-0.115656,0.989664,-1.540000,-7.840000,11.340000
57.347409,0.024400,-0.109800,0.991128,-1.400000,-7.980000,11.340000
57.347536,0.020496,-0.112240,0.989176,-1.400000,-7.980000,11.480000
57.347663,0.019520,-0.112240,0.989664,-1.400000,-7.980000,11.480000
57.347789,0.018056,-0.108336,0.993080,-1.400000,-7.980000,11.480000
57.347916,0.021960,-0.109800,0.991616,-1.540000,-7.980000,11.620000
57.348042,0.024400,-0.106384,0.991128,-1.540000,-7.840000,11.620000
57.348169,0.020984,-0.109800,0.993080,-1.680000,-7.700000,11.760000
57.348296,0.021472,-0.110776,0.995032,-1.680000,-7.560000,11.900000
57.348422,0.019520,-0.106872,0.990152,-1.540000,-7.420000,11.900000
57.348549,0.021472,-0.109312,0.987712,-1.540000,-7.420000,11.900000
57.348676,0.015616,-0.113704,0.993080,-1.400000,-7.280000,11.900000
57.348802,0.016104,-0.114680,0.990152,-1.400000,-7.420000,11.760000
57.348929,0.019032,-0.112728,0.989176,-1.400000,-7.420000,11.760000
57.349056,0.017080,-0.107360,0.995032,-1.400000,-7.420000,11.620000
57.349182,0.014152,-0.106872,0.992592,-1.400000,-7.280000,11.620000
57.349309,0.011712,-0.104432,0.988688,-1.540000,-7.280000,11.620000
57.349436,0.015616,-0.107360,0.989664,-1.540000,-7.280000,11.620000
57.349562,0.013176,-0.109800,0.988200,-1.540000,-7.280000,11.760000
57.349689,0.011712,-0.103944,0.990152,-1.540000,-7.140000,11.760000
57.349816,0.013176,-0.110288,0.988200,-1.540000,-7.140000,11.900000
57.349942,0.012688,-0.111264,0.989176,-1.400000,-7.140000,12.040000
57.350069,0.007320,-0.104920,0.996984,-1.260000,-7.000000,12.180000
57.350196,0.009272,-0.104920,0.991616,-1.260000,-7.000000,12.180000
57.350322,0.018544,-0.102480,0.992592,-1.260000,-6.860000,12.320000
57.350449,0.016592,-0.102480,0.996008,-1.260000,-6.720000,12.320000
57.350576,0.011224,-0.105896,0.988200,-1.260000,-6.580000,12.180000
57.350702,0.009272,-0.106872,0.990152,-1.400000,-6.580000,12.180000
57.350829,0.010736,-0.100528,0.995032,-1.400000,-6.580000,12.180000
57.350956,0.012688,-0.105408,0.995520,-1.400000,-6.440000,12.040000
57.351082,0.009760,-0.105408,0.993080,-1.400000,-6.440000,12.040000
57.351209,0.006344,-0.098576,0.996008,-1.400000,-6.300000,11.900000
57.351336,0.004392,-0.098088,0.994056,-1.260000,-6.300000,11.900000
57.351462,0.009272,-0.101016,0.990152,-1.260000,-6.160000,12.040000
57.351589,0.008296,-0.101504,0.991128,-1.120000,-6.160000,12.040000
57.351715,0.000488,-0.099552,0.994544,-1.260000,-6.020000,12.180000
57.351842,0.007320,-0.099552,0.996984,-1.260000,-5.880000,12.180000
57.351969,0.008296,-0.095648,0.991616,-1.400000,-5.740000,12.320000
57.352095,0.005856,-0.100040,0.994544,-1.400000,-5.740000,12.320000
57.352222,0.005368,-0.097112,0.995032,-1.540000,-5.740000,12.320000
57.352349,0.003904,-0.097112,1.001864,-1.540000,-5.740000,12.320000
57.352475,0.007808,-0.098576,0.997472,-1.680000,-5.740000,12.320000
57.352602,0.008296,-0.094672,0.998936,-1.680000,-5.740000,12.180000
57.352729,0.010248,-0.096136,1.003328,-1.540000,-5.600000,12.180000
57.352855,0.008784,-0.096136,0.999424,-1.540000,-5.460000,12.180000
57.352982,0.009272,-0.099064,1.002352,-1.540000,-5.320000,12.320000
57.353109,0.008784,-0.096136,0.999912,-1.540000,-5.180000,12.320000
57.353235,0.001464,-0.092720,0.997960,-1.400000,-5.180000,12.320000
57.353362,0.005368,-0.091744,0.994544,-1.400000,-5.040000,12.320000
57.353489,0.003416,-0.090280,0.995520,-1.400000,-5.040000,12.320000
57.353615,-0.003416,-0.093208,1.001864,-1.400000,-5.040000,12.320000
57.353742,0.001952,-0.091256,1.005280,-1.400000,-5.040000,12.320000
57.353869,0.003904,-0.088816,1.005768,-1.400000,-4.900000,12.320000
57.353995,0.001952,-0.090768,1.002352,-1.540000,-4.900000,12.320000
57.354122,0.002928,-0.088816,1.003328,-1.680000,-4.900000,12.320000
57.354249,0.001952,-0.087352,1.004792,-1.820000,-4.760000,12.320000
57.354375,0.004392,-0.087840,1.001864,-1.820000,-4.760000,12.320000
57.354502,0.004392,-0.089792,1.003328,-1.960000,-4.760000,12.320000
57.354629,0.001464,-0.092232,1.003816,-1.960000,-4.620000,12.320000
57.354755,0.002928,-0.092720,1.005768,-1.960000,-4.620000,12.320000
57.354882,0.003904,-0.090280,1.006744,-1.960000,-4.480000,12.320000
57.355008,0.003904,-0.094672,1.000888,-1.960000,-4.340000,12.180000
57.355135,0.004880,-0.095160,0.998936,-1.960000,-4.200000,12.180000
57.355262,0.005368,-0.088816,1.005768,-1.960000,-4.060000,12.180000
57.355388,0.005856,-0.088816,1.008696,-2.100000,-4.060000,12.320000
57.355515,0.005856,-0.089792,1.010160,-2.240000,-3.920000,12.460000
57.355642,0.003904,-0.089304,1.007720,-2.380000,-3.920000,12.460000
57.355768,0.001464,-0.088816,1.007232,-2.380000,-3.780000,12.460000
57.355895,0.002440,-0.088328,1.008696,-2.520000,-3.780000,12.600000
57.356022,0.006832,-0.087840,1.009184,-2.380000,-3.640000,12.600000
57.356148,0.000000,-0.087352,1.009672,-2.380000,-3.640000,12.460000
57.356275,-0.002440,-0.085888,1.006256,-2.380000,-3.640000,12.460000
57.356402,0.002440,-0.083448,1.010648,-2.380000,-3.640000,12.320000
57.356528,-0.000976,-0.085888,1.009672,-2.380000,-3.500000,12.320000
57.356655,0.001952,-0.084912,1.007720,-2.380000,-3.500000,12.180000
57.356782,-0.001464,-0.080032,1.015040,-2.520000,-3.360000,12.040000
57.356908,-0.006832,-0.085888,1.012112,-2.520000,-3.220000,12.040000
57.357035,0.002440,-0.087352,1.002840,-2.660000,-3.080000,12.180000
57.357162,0.002928,-0.082472,1.007720,-2.800000,-2.940000,12.180000
57.357288,-0.002440,-0.080520,1.008208,-2.940000,-2.800000,12.320000
57.357415,-0.001952,-0.083936,1.004304,-2.940000,-2.800000,12.460000
57.357542,-0.003904,-0.081984,1.012112,-2.940000,-2.800000,12.460000
57.357668,0.001464,-0.077104,1.015040,-2.940000,-2.800000,12.460000
57.357795,-0.001952,-0.078568,1.013088,-2.940000,-2.800000,12.460000
57.357922,-0.002440,-0.081984,1.015528,-2.940000,-2.800000,12.320000
57.358048,-0.002440,-0.079544,1.012600,-2.940000,-2.660000,12.320000
57.358175,-0.004392,-0.077104,1.009184,-3.080000,-2.660000,12.320000
57.358302,-0.002928,-0.080520,1.009184,-3.220000,-2.520000,12.320000
57.358428,-0.004392,-0.077592,1.012112,-3.220000,-2.520000,12.320000
57.358555,-0.000976,-0.077592,1.015528,-3.360000,-2.380000,12.460000
57.358681,-0.002440,-0.078568,1.011136,-3.360000,-2.380000,12.460000
57.358808,-0.003904,-0.078080,1.007720,-3.220000,-2.240000,12.460000
57.358935,-0.002928,-0.079544,1.008696,-3.220000,-2.240000,12.600000
57.359061,-0.000488,-0.080032,1.010160,-3.080000,-2.100000,12.600000
57.359188,-0.000488,-0.083448,1.014552,-3.080000,-2.100000,12.600000
57.359315,-0.001464,-0.082472,1.013088,-3.080000,-1.960000,12.600000
57.359441,-0.001952,-0.079056,1.013088,-3.220000,-1.820000,12.600000
57.359568,-0.003416,-0.080520,1.013576,-3.360000,-1.820000,12.600000
57.359695,-0.001464,-0.077104,1.012600,-3.500000,-1.680000,12.600000
57.359821,0.002928,-0.077104,1.016992,-3.640000,-1.540000,12.600000
57.359948,0.004880,-0.079056,1.014552,-3.640000,-1.540000,12.600000
57.360075,0.004880,-0.080520,1.015040,-3.640000,-1.400000,12.600000
57.360201,0.000976,-0.082960,1.017480,-3.640000,-1.260000,12.460000
57.360328,0.000976,-0.078568,1.016992,-3.500000,-1.260000,12.460000
57.360455,0.002928,-0.073200,1.014064,-3.500000,-1.120000,12.460000
57.360581,0.003904,-0.077104,1.011136,-3.500000,-1.120000,12.460000
57.360708,-0.003904,-0.074176,1.015528,-3.360000,-0.980000,12.460000
57.360835,-0.006832,-0.071248,1.017968,-3.500000,-0.980000,12.460000
57.360961,-0.004880,-0.072712,1.017480,-3.500000,-0.980000,12.600000
57.361088,-0.007320,-0.072224,1.016016,-3.640000,-0.980000,12.600000
57.361215,-0.006344,-0.075640,1.015040,-3.780000,-0.840000,12.600000
57.361341,-0.004880,-0.074176,1.019920,-3.920000,-0.840000,12.600000
57.361468,-0.002928,-0.072224,1.016016,-3.920000,-0.700000,12.600000
57.361595,-0.002928,-0.071248,1.013088,-4.060000,-0.560000,12.600000
57.361721,-0.003904,-0.073688,1.016992,-4.060000,-0.560000,12.600000
57.361848,0.000000,-0.075640,1.016992,-4.060000,-0.420000,12.460000
57.361974,-0.002928,-0.072224,1.018456,-3.920000,-0.280000,12.460000
57.362101,-0.003904,-0.070272,1.018944,-3.920000,-0.280000,12.320000
57.362228,0.002440,-0.075640,1.017968,-4.060000,-0.140000,12.320000
57.362354,0.002440,-0.075152,1.017968,-4.060000,-0.140000,12.460000
57.362481,0.001952,-0.074664,1.020408,-4.060000,-0.140000,12.460000
57.362608,-0.000488,-0.071736,1.016016,-4.200000,-0.140000,12.600000
57.362734,-0.000488,-0.075152,1.017968,-4.200000,-0.140000,12.600000
57.362861,-0.000976,-0.075152,1.021384,-4.340000,-0.140000,12.600000
57.362988,-0.001952,-0.071736,1.019920,-4.340000,-0.140000,12.460000
57.363114,0.001952,-0.083448,1.021384,-4.480000,-0.140000,12.320000
57.363241,0.002440,-0.073200,1.021384,-4.480000,0.000000,12.320000
57.363368,-0.002440,-0.068320,1.023336,-4.620000,0.000000,12.320000
57.363494,0.001952,-0.074176,1.022848,-4.620000,0.000000,12.320000
57.363621,0.004880,-0.073200,1.017480,-4.620000,0.000000,12.460000
57.363748,0.001464,-0.071248,1.015040,-4.760000,0.000000,12.460000
57.363874,0.000976,-0.072712,1.013088,-4.760000,0.140000,12.460000
57.364001,0.000976,-0.074176,1.015528,-4.760000,0.140000,12.460000
57.364128,0.000488,-0.071736,1.016504,-4.760000,0.280000,12.460000
57.364254,0.001464,-0.068808,1.014552,-4.900000,0.420000,12.460000
57.364381,0.000976,-0.069784,1.019920,-4.900000,0.560000,12.320000
57.364508,0.000488,-0.076128,1.021384,-5.040000,0.560000,12.320000
57.364634,0.000976,-0.070272,1.017480,-5.040000,0.700000,12.320000
57.364761,0.001464,-0.072224,1.016016,-5.180000,0.700000,12.320000
57.364888,0.002440,-0.071736,1.019432,-5.320000,0.840000,12.460000
57.365014,0.001952,-0.066856,1.018944,-5.320000,0.840000,12.460000
57.365141,0.001952,-0.072712,1.010648,-5.460000,0.980000,12.460000
57.365268,0.004392,-0.070760,1.011624,-5.460000,1.120000,12.460000
57.365394,0.003904,-0.072712,1.017480,-5.320000,1.260000,12.460000
57.365521,0.000488,-0.071736,1.012600,-5.320000,1.400000,12.460000
57.365647,0.001952,-0.071248,1.011624,-5.320000,1.400000,12.460000
57.365774,0.002928,-0.074176,1.018944,-5.320000,1.400000,12.600000
57.365901,0.004880,-0.070272,1.019920,-5.460000,1.400000,12.600000
57.366027,0.004880,-0.074664,1.017480,-5.600000,1.400000,12.600000
57.366154,0.002440,-0.069296,1.017480,-5.880000,1.260000,12.600000
57.366281,0.005368,-0.067344,1.015528,-6.020000,1.260000,12.740000
57.366407,0.008296,-0.071736,1.010648,-6.300000,1.260000,12.740000
57.366534,0.008296,-0.068808,1.009672,-6.300000,1.260000,12.740000
57.366661,0.006344,-0.068320,1.009184,-6.300000,1.260000,12.600000
57.366787,0.006832,-0.063440,1.013088,-6.300000,1.400000,12.600000
57.366914,0.009272,-0.065880,1.015040,-6.300000,1.400000,12.600000
57.367041,0.004880,-0.062952,1.009184,-6.300000,1.540000,12.600000
57.367167,0.002928,-0.066856,1.010648,-6.300000,1.540000,12.600000
57.367294,0.002440,-0.070760,1.013576,-6.440000,1.680000,12.600000
57.367421,0.005856,-0.065880,1.012600,-6.580000,1.680000,12.600000
57.367547,0.010736,-0.066856,1.018944,-6.720000,1.680000,12.600000
57.367674,0.006832,-0.065392,1.014064,-6.860000,1.680000,12.460000
57.367801,0.009272,-0.064416,1.006744,-6.860000,1.680000,12.460000
57.367927,0.009760,-0.065392,1.005768,-7.000000,1.820000,12.460000
57.368054,0.000488,-0.069296,1.006744,-7.000000,1.820000,12.460000
57.368181,0.004880,-0.070272,1.010648,-7.000000,1.960000,12.460000
57.368307,0.008784,-0.065392,1.009184,-7.140000,1.960000,12.600000
57.368434,0.001952,-0.066368,1.012112,-7.280000,1.960000,12.600000
57.368561,0.004880,-0.067832,1.008208,-7.420000,1.960000,12.740000
57.368687,0.000976,-0.067832,1.008696,-7.420000,2.100000,12.880000
57.368814,0.001464,-0.069784,1.009672,-7.560000,2.100000,12.880000
57.368940,0.006832,-0.070760,1.008208,-7.560000,2.100000,12.880000
57.369067,0.005856,-0.065392,1.011136,-7.560000,2.240000,12.880000
57.369194,0.006832,-0.064904,1.007720,-7.560000,2.240000,12.880000
57.369320,0.010248,-0.064904,1.008208,-7.560000,2.240000,12.740000
57.369447,0.008784,-0.066368,1.017480,-7.560000,2.240000,12.740000
57.369574,0.008296,-0.072712,1.014064,-7.700000,2.240000,12.740000
57.369700,0.009272,-0.066856,1.008208,-7.700000,2.240000,12.740000
57.369827,0.006344,-0.068320,1.011136,-7.840000,2.240000,12.740000
57.369954,0.006344,-0.073200,1.012600,-7.980000,2.240000,12.740000
57.370080,0.004880,-0.071248,1.011624,-7.980000,2.240000,12.740000
57.370207,0.009760,-0.068320,1.011624,-8.120000,2.380000,12.740000
57.370334,0.012688,-0.070760,1.015528,-8.120000,2.380000,12.880000
57.370460,0.010248,-0.066856,1.012112,-8.120000,2.520000,12.880000
57.370587,0.008784,-0.068320,1.009672,-8.260000,2.520000,12.880000
57.370714,0.006344,-0.074176,1.012600,-8.260000,2.660000,13.020000
57.370840,0.009760,-0.070272,1.014552,-8.400000,2.660000,13.020000
57.370967,0.008784,-0.071736,1.010160,-8.400000,2.660000,13.020000
57.371094,0.008784,-0.067832,1.010160,-8.400000,2.660000,13.020000
57.371220,0.011224,-0.070272,1.014064,-8.260000,2.800000,13.020000
57.371347,0.012200,-0.070760,1.010160,-8.260000,2.800000,12.880000
57.371474,0.015128,-0.065880,1.014064,-8.260000,2.940000,12.880000
57.371600,0.011224,-0.066856,1.018456,-8.260000,2.940000,13.020000
57.371727,0.006832,-0.072224,1.011136,-8.260000,2.940000,13.020000
57.371854,0.011712,-0.071736,1.006256,-8.400000,3.080000,13.020000
57.371980,0.012200,-0.069296,1.010160,-8.540000,3.080000,13.020000
57.372107,0.009760,-0.068320,1.014552,-8.680000,3.080000,13.020000
57.372234,0.012200,-0.064904,1.013088,-8.680000,3.080000,13.020000
57.372360,0.013664,-0.071248,1.012112,-8.680000,3.080000,13.020000
57.372487,0.007808,-0.073688,1.015528,-8.680000,3.080000,13.020000
57.372613,0.009272,-0.069784,1.013088,-8.680000,3.080000,13.160000
57.372740,0.014640,-0.065392,1.015528,-8.540000,3.080000,13.160000
57.372867,0.010248,-0.067344,1.016016,-8.540000,3.080000,13.160000
57.372993,0.011712,-0.070760,1.016016,-8.540000,3.080000,13.160000
57.373120,0.012200,-0.066368,1.014552,-8.680000,3.220000,13.300000
57.373247,0.008784,-0.066368,1.017480,-8.680000,3.360000,13.300000
57.373373,0.013176,-0.069296,1.016016,-8.820000,3.500000,13.300000
57.373500,0.009272,-0.071248,1.008208,-8.820000,3.640000,13.440001
57.373627,0.008784,-0.066368,1.013576,-8.960000,3.780000,13.440001
57.373753,0.011224,-0.066856,1.011624,-8.960000,3.920000,13.300000
57.373880,0.009760,-0.070760,1.010160,-8.960000,4.060000,13.300000
57.374007,0.012200,-0.068808,1.014552,-9.100000,4.200000,13.300000
57.374133,0.007320,-0.068320,1.019432,-9.100000,4.340000,13.160000
57.374260,0.005368,-0.069296,1.017968,-9.240000,4.340000,13.160000
57.374387,0.007808,-0.069784,1.013576,-9.380000,4.340000,13.160000
57.374513,0.012200,-0.071248,1.008696,-9.380000,4.340000,13.300000
57.374640,0.008784,-0.072224,1.010160,-9.520000,4.340000,13.300000
57.374767,0.009760,-0.066368,1.014064,-9.520000,4.340000,13.440001
57.374893,0.009760,-0.071736,1.011624,-9.520000,4.340000,13.440001
57.375020,0.006832,-0.076616,1.015528,-9.520000,4.480000,13.580000
57.375147,0.011712,-0.071736,1.014552,-9.520000,4.480000,13.580000
57.375273,0.011224,-0.073688,1.015040,-9.660000,4.480000,13.580000
57.375400,0.008296,-0.073200,1.014552,-9.660000,4.620000,13.580000
57.375527,0.008784,-0.075640,1.010160,-9.660000,4.620000,13.440001
57.375653,0.004880,-0.071736,1.013088,-9.660000,4.760000,13.440001
57.375780,0.002928,-0.069784,1.012112,-9.660000,4.760000,13.580000
57.375906,0.007808,-0.070272,1.012112,-9.660000,4.900000,13.580000
57.376033,0.008296,-0.068808,1.014552,-9.660000,4.900000,13.720000
57.376160,0.006832,-0.075152,1.014064,-9.660000,5.040000,13.860000
57.376286,0.004880,-0.072712,1.016016,-9.520000,5.180000,13.860000
57.376413,0.004392,-0.074664,1.019920,-9.520000,5.180000,13.720000
57.376540,0.010736,-0.072224,1.019432,-9.520000,5.320000,13.720000
57.376666,0.001952,-0.069296,1.013576,-9.520000,5.600000,13.580000
57.376793,0.004392,-0.074176,1.016992,-9.660000,5.740000,13.580000
57.376920,0.005856,-0.077104,1.018456,-9.660000,5.880000,13.580000
57.377046,0.000976,-0.074664,1.017480,-9.660000,6.020000,13.580000
57.377173,0.003416,-0.068808,1.019920,-9.800000,6.020000,13.720000
